player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,game_total,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter,book_markets
Luis García Jr.,WSH,L,Kyle Bradish,R,BAL,BAL,A,mlb_schedule,0.1524163568773234,556,1,novig,506.0,0.165016501650165,-0.0126,0.1155408160841817,0.1547169811320754,0.0415094339622641,0.8037735849056604,4.2,0.998929513061268,115.6,77.2,4.7,-4.613647762204021,0,97.0,27.0,5 MPH TOWARD HP,1:35 PM ET,Camden Yards,,2.0,9.0,1,,4.239,0.0405405405405405,0.2972972972972973,0.1216216216216216,86.03855555555556,0.3967222222222222,0.6252222222222222,0.018450184501845,0.2361623616236162,0.03690036900369,3.64,1.1123595505617978,11.0,89.0,16,2,0,0.125,12,2,2026-06-28,824821,671277,"{""novig"": {""odds"": 506}, ""pinnacle"": {""odds"": 439}}"
Josh Naylor,SEA,L,Gavin Williams,R,CLE,CLE,A,mlb_schedule,0.1298519349395785,670,1,bet365,600.0,0.1428571428571428,-0.013,0.1018519349395785,0.1321321321321321,0.081081081081081,0.7867867867867868,4.1,0.9982293290086064,106.3,81.6,11.2,-4.195593846258215,0,97.0,5.0,4 MPH TOWARD HP,1:40 PM ET,Progressive Field,8.0,3.0,7.5,0,16.0,3.804,0.0,0.2921348314606741,0.1235955056179775,82.59657671957672,0.2798966666666666,0.3791255555555555,0.01,0.31,0.0333333333333333,3.82,1.396551724137931,15.0,96.66666666666669,12,0,0,0.0,7,1,2026-06-28,824422,647304,"{""novig"": {""odds"": 525}, ""bet365"": {""odds"": 600}, ""fanduel"": {""odds"": 540}}"
Seiya Suzuki,CHC,R,Brandon Woodruff,R,MIL,MIL,A,mlb_schedule,0.1620638849490591,517,1,novig,471.0,0.1751313485113835,-0.0131,0.1340638849490592,0.2640845070422535,0.1232394366197183,0.6126760563380282,4.0,0.9774940484063216,113.4,76.8,10.1,5.050000000000001,0,90.0,15.0,5 MPH TOWARD OF,2:10 PM ET,American Family Field,12.0,4.0,,0,17.0,3.967,0.0,0.2531645569620253,0.1139240506329113,84.22651851851852,0.604918888888889,0.8963355555555554,0.0136518771331058,0.1945392491467577,0.0273037542662116,,,,,22,10,2,0.455,9,3,2026-06-28,823769,673548,"{""novig"": {""odds"": 471}, ""bet365"": {""odds"": 390}, ""pinnacle"": {""odds"": 429}, ""fanduel"": {""odds"": 440}}"
Austin Martin,MIN,R,Ryan Feltner,R,MIN,COL,H,mlb_schedule,0.0717703349282296,1293,1,novig,1076.0,0.0850340136054421,-0.0133,0.0566740154899959,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,92.4,78.7,17.6,17.42871800985164,0,86.0,71.0,17 MPH TOWARD OF,2:10 PM ET,Target Field,,8.0,,0,,4.725,0.0,0.1166666666666666,0.15,79.83877777777778,0.269301282051282,0.3490833333333333,0.0267857142857142,0.2991071428571428,0.0267857142857142,,,,,0,0,0,,1,1,2026-06-28,823686,668885,"{""novig"": {""odds"": 1076}, ""fanduel"": {""odds"": 1060}}"
Jonah Heim,ATH,R,Sam Aldegheri,L,LAA,LAA,A,mlb_schedule,0.1314364505974903,661,1,novig,590.0,0.144927536231884,-0.0135,0.1034364505974903,0.22,0.08,0.7000000000000001,4.0,0.9919,100.9,74.2,9.9,5.957968729205279,0,81.0,2.0,6 MPH TOWARD OF,3:15 PM ET,Angel Stadium,,4.0,9.5,1,9.0,4.1,0.0208333333333333,0.2708333333333333,0.1875,88.53573015873015,0.4899743589743589,0.7850051282051281,0.0144230769230769,0.2259615384615384,0.0240384615384615,,,,,2,2,0,1.0,1,5,2026-06-28,824011,641680,"{""novig"": {""odds"": 590}, ""bet365"": {""odds"": 475}, ""pinnacle"": {""odds"": 504}, ""fanduel"": {""odds"": 540}}"
Blaze Jordan,STL,R,Tyler Phillips,R,STL,MIA,H,mlb_schedule,0.1040651514266364,861,1,fanduel,750.0,0.1176470588235294,-0.0136,0.0760651514266364,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,88.4,93.8,12.4,12.307572280352392,0,93.0,26.0,12 MPH TOWARD OF,2:15 PM ET,Busch Stadium,,7.0,,0,,3.631,0.0,0.391304347826087,0.0869565217391304,85.13055555555555,0.2944166666666666,0.4122645833333333,0.0130718954248366,0.2483660130718954,0.0065359477124183,,,,,0,0,0,,1,0,2026-06-28,823037,691458,"{""novig"": {""odds"": 733}, ""bet365"": {""odds"": 700}, ""fanduel"": {""odds"": 750}}"
Colt Emerson,SEA,L,Gavin Williams,R,CLE,CLE,A,mlb_schedule,0.096000123091168,942,1,bet365,800.0,0.1111111111111111,-0.0151,0.068000123091168,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,106.3,81.6,11.2,-4.195593846258215,0,97.0,5.0,4 MPH TOWARD HP,1:40 PM ET,Progressive Field,,7.0,7.5,0,15.0,3.804,0.0,0.1403508771929824,0.1052631578947368,79.32538095238095,0.2355833333333333,0.3352380952380953,0.01,0.31,0.0333333333333333,3.82,1.396551724137931,15.0,96.66666666666669,0,0,0,,6,2,2026-06-28,824422,806068,"{""novig"": {""odds"": 700}, ""bet365"": {""odds"": 800}, ""fanduel"": {""odds"": 700}}"
Salvador Perez,KC,R,Anthony Kay,L,CWS,CWS,A,mlb_schedule,0.1599398126749561,525,1,novig,471.0,0.1751313485113835,-0.0152,0.1319398126749561,0.1957186544342507,0.055045871559633,0.7492354740061162,3.9,0.9954591433811844,91.0,78.9,12.6,1.0981623586204925,0,99.0,6.0,CROSSWIND 13 MPH,2:10 PM ET,Rate Field,10.0,5.0,8.0,1,10.0,5.48,0.017094017094017,0.2393162393162393,0.1367521367521367,82.20955747955746,0.3050044444444444,0.4364055555555556,0.0140845070422535,0.2288732394366197,0.028169014084507,,,,,14,2,0,0.143,8,4,2026-06-28,824580,521692,"{""novig"": {""odds"": 471}, ""bet365"": {""odds"": 450}, ""pinnacle"": {""odds"": 397}, ""fanduel"": {""odds"": 400}}"
Andrew Vaughn,MIL,R,Ryan Rolison,L,MIL,CHC,H,mlb_schedule,0.134613205099449,643,1,pinnacle,567.0,0.1499250374812593,-0.0153,0.106613205099449,0.22,0.08,0.7000000000000001,4.0,0.9919,113.4,76.8,10.1,5.050000000000001,0,90.0,15.0,5 MPH TOWARD OF,2:10 PM ET,American Family Field,,4.0,,0,20.0,4.485,0.0192307692307692,0.3846153846153846,0.173076923076923,85.24356532356532,0.316522619047619,0.4335690476190476,0.0149253731343283,0.2537313432835821,0.0,,,,,0,0,0,,1,2,2026-06-28,823769,683734,"{""novig"": {""odds"": 545}, ""bet365"": {""odds"": 500}, ""pinnacle"": {""odds"": 567}, ""fanduel"": {""odds"": 500}}"
Lane Thomas,KC,R,Anthony Kay,L,CWS,CWS,A,mlb_schedule,0.1240085565021869,706,1,novig,614.0,0.1400560224089636,-0.016,0.0960085565021869,0.22,0.08,0.7000000000000001,4.3,0.9943555530543188,91.0,78.9,12.6,1.0981623586204925,0,99.0,6.0,CROSSWIND 13 MPH,2:10 PM ET,Rate Field,,1.0,8.0,1,11.0,5.48,0.0129870129870129,0.2077922077922078,0.1168831168831168,81.49906349206348,0.4243884615384615,0.6218166666666666,0.0140845070422535,0.2288732394366197,0.028169014084507,,,,,12,4,0,0.333,4,2,2026-06-28,824580,657041,"{""novig"": {""odds"": 614}, ""bet365"": {""odds"": 600}, ""fanduel"": {""odds"": 560}}"
Derek Hill,PHI,R,Cionel Pérez,L,NYM,NYM,A,mlb_schedule,0.0949074074074074,954,1,fanduel,800.0,0.1111111111111111,-0.0162,0.0730051092261777,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,95.6,81.9,8.4,6.434773322199416,0,94.0,3.0,6 MPH TOWARD OF,1:40 PM ET,Citi Field,,8.0,7.0,0,,5.521,0.032258064516129,0.1935483870967742,0.1612903225806451,80.5968888888889,0.2549722222222222,0.3446666666666667,0.0153846153846153,0.2769230769230769,0.0307692307692307,,,,,2,0,0,0.0,1,5,2026-06-28,823608,656537,"{""fanduel"": {""odds"": 800}}"
Tyler Stephenson,CIN,R,Mitch Keller,R,PIT,PIT,A,mlb_schedule,0.0949074074074074,954,1,bet365,800.0,0.1111111111111111,-0.0162,0.0769265887488814,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,76.9,75.7,5.5,-2.6664529113548534,0,97.0,44.0,3 MPH TOWARD HP,1:35 PM ET,PNC Park,,7.0,10.0,1,7.0,3.593,0.0,0.2903225806451613,0.1290322580645161,86.73088888888888,0.3195416666666666,0.4518392857142856,0.0182926829268292,0.2469512195121951,0.0152439024390243,4.89,0.9169811320754716,9.0,88.33333333333333,48,12,2,0.25,6,1,2026-06-28,823362,663886,"{""novig"": {""odds"": 599}, ""bet365"": {""odds"": 800}, ""fanduel"": {""odds"": 600}}"
Cole Carrigg,COL,R,Connor Prielipp,L,MIN,MIN,A,mlb_schedule,0.0949074074074074,954,1,fanduel,800.0,0.1111111111111111,-0.0162,0.0787704633147212,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,92.4,78.7,17.6,17.42871800985164,0,86.0,71.0,17 MPH TOWARD OF,2:10 PM ET,Target Field,,5.0,,0,,3.421,0.0175438596491228,0.1228070175438596,0.087719298245614,79.89236507936509,0.2817708333333333,0.4134166666666666,0.0245614035087719,0.2456140350877192,0.0175438596491228,,,,,0,0,0,,2,1,2026-06-28,823686,694249,"{""novig"": {""odds"": 770}, ""bet365"": {""odds"": 700}, ""fanduel"": {""odds"": 800}}"
Christian Yelich,MIL,L,Ryan Rolison,L,MIL,CHC,H,mlb_schedule,0.121665275828827,722,1,bet365,625.0,0.1379310344827586,-0.0163,0.093665275828827,0.22,0.08,0.7000000000000001,4.3,0.9943555530543188,105.1,76.8,10.1,5.050000000000001,0,90.0,15.0,5 MPH TOWARD OF,2:10 PM ET,American Family Field,,1.0,,1,11.0,4.485,0.0,0.2234042553191489,0.0957446808510638,83.3392542087542,0.4336266666666666,0.6057011111111111,0.0149253731343283,0.2537313432835821,0.0,,,,,4,0,0,0.0,4,2,2026-06-28,823769,592885,"{""novig"": {""odds"": 614}, ""bet365"": {""odds"": 625}, ""fanduel"": {""odds"": 600}}"
Chuckie Robinson,LAD,R,Michael King,R,SD,SD,A,mlb_schedule,0.0572535599128459,1647,1,bet365,1250.0,0.074074074074074,-0.0168,0.0292535599128459,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,101.7,70.6,10.3,-2.665836164555965,0,87.0,5.0,CROSSWIND 10 MPH,4:10 PM ET,Petco Park,,9.0,8.0,0,1363.0,4.019,0.0,0.0980392156862745,0.1176470588235294,76.2568253968254,0.17475,0.2062416666666666,0.0217391304347826,0.2282608695652173,0.0326086956521739,3.33,0.9782608695652174,10.0,92.0,0,0,0,,0,0,2026-06-28,823281,642020,"{""novig"": {""odds"": 1233}, ""bet365"": {""odds"": 1250}, ""fanduel"": {""odds"": 1200}}"
Joey Loperfido,HOU,L,Jack Flaherty,R,DET,DET,A,mlb_schedule,0.0872915223436396,1046,1,bet365,850.0,0.1052631578947368,-0.018,0.0592915223436396,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,97.2,,,,0,,,CALM,1:40 PM ET,Comerica Park,,5.0,8.0,0,285.0,4.121,0.0,0.1578947368421052,0.1403508771929824,82.48580952380954,0.3734642857142857,0.504077380952381,0.018796992481203,0.2518796992481203,0.0263157894736842,,,,,8,0,0,0.0,1,0,2026-06-28,824256,694388,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 850}, ""fanduel"": {""odds"": 830}}"
Willson Contreras,BOS,R,Carlos Rodón,L,BOS,NYY,H,mlb_schedule,0.1614408847285069,519,1,novig,456.0,0.17985611510791366,-0.0184,0.1334408847285069,0.2553191489361702,0.1367781155015197,0.6079027355623101,4.0,0.9763639309855232,85.2,78.4,10.1,-9.153708649070165,0,99.0,8.0,9 MPH TOWARD HP,7:20 PM ET,Fenway Park,17.0,4.0,8.0,0,14.0,3.5,0.0266666666666666,0.3333333333333333,0.1333333333333333,84.58876984126984,0.328625,0.5028511904761905,0.0181159420289855,0.2065217391304347,0.0181159420289855,,,,,20,4,2,0.2,12,5,2026-06-28,824744,575929,"{""novig"": {""odds"": 456}, ""bet365"": {""odds"": 425}, ""pinnacle"": {""odds"": 441}, ""fanduel"": {""odds"": 420}}"
Zach Neto,LAA,R,Aaron Civale,R,LAA,ATH,H,mlb_schedule,0.2163123441257345,362,1,novig,326.0,0.2347417840375587,-0.0184,0.1883123441257345,0.3242506811989101,0.1253405994550408,0.5504087193460491,4.3,0.9678547443650246,100.9,74.2,9.9,5.957968729205279,0,81.0,2.0,6 MPH TOWARD OF,3:15 PM ET,Angel Stadium,17.0,1.0,9.5,1,7.0,5.471,0.0379746835443038,0.2151898734177215,0.189873417721519,82.00677777777778,0.4935119047619047,0.8635595238095238,0.0308219178082191,0.3219178082191781,0.0376712328767123,,,,,20,6,0,0.3,13,4,2026-06-28,824011,687263,"{""novig"": {""odds"": 326}, ""bet365"": {""odds"": 310}, ""pinnacle"": {""odds"": 317}, ""fanduel"": {""odds"": 285}}"
Ezequiel Duran,TEX,R,Shane Bieber,R,TOR,TOR,A,mlb_schedule,0.0985926904631544,914,1,fanduel,750.0,0.1176470588235294,-0.0191,0.0705926904631544,0.2352941176470588,0.0808823529411764,0.6838235294117646,3.7,0.9858831004431866,106.3,79.9,9.2,-7.347446692435095,0,89.0,0.0,7 MPH TOWARD HP,1:37 PM ET,Rogers Centre,,6.0,8.5,1,,,0.0,0.125,0.0568181818181818,78.32694372294372,0.3064611111111111,0.3851222222222222,0.0147058823529411,0.3088235294117647,0.0330882352941176,,,,,2,0,0,0.0,6,1,2026-06-28,822795,677649,"{""novig"": {""odds"": 733}, ""bet365"": {""odds"": 700}, ""fanduel"": {""odds"": 750}}"
Elly De La Cruz,CIN,L,Mitch Keller,R,PIT,PIT,A,mlb_schedule,0.1542857142857142,548,1,bet365,475.0,0.1739130434782608,-0.0196,0.1420093385263941,0.2909090909090909,0.0981818181818181,0.610909090909091,4.3,0.982732889805595,90.6,75.7,5.5,-2.6664529113548534,0,97.0,44.0,3 MPH TOWARD HP,1:35 PM ET,PNC Park,12.0,1.0,10.0,0,36.0,3.593,0.0,0.3,0.12,84.17698412698412,0.4176410256410256,0.6648717948717949,0.0182926829268292,0.2469512195121951,0.0152439024390243,4.89,0.9169811320754716,9.0,88.33333333333333,38,6,0,0.158,7,6,2026-06-28,823362,682829,"{""novig"": {""odds"": 471}, ""bet365"": {""odds"": 475}, ""pinnacle"": {""odds"": 417}, ""fanduel"": {""odds"": 450}}"
Yainer Diaz,HOU,R,Jack Flaherty,R,DET,DET,A,mlb_schedule,0.1052479203239857,850,1,bet365,700.0,0.125,-0.0198,0.0772479203239858,0.22,0.08,0.7000000000000001,3.7,0.9883761862532516,104.4,,,,0,,,CALM,1:40 PM ET,Comerica Park,,6.0,8.0,0,65.0,4.121,0.0125,0.225,0.1125,85.37757936507937,0.3737788888888888,0.5006777777777778,0.018796992481203,0.2518796992481203,0.0263157894736842,,,,,20,0,0,0.0,3,0,2026-06-28,824256,673237,"{""novig"": {""odds"": 590}, ""bet365"": {""odds"": 700}, ""fanduel"": {""odds"": 630}}"
Dylan Beavers,BAL,L,Zack Littell,R,BAL,WSH,H,mlb_schedule,0.1223404255319148,717,1,fanduel,600.0,0.1428571428571428,-0.0205,0.0862592700364072,0.22,0.08,0.7000000000000001,3.7,0.9883761862532516,115.6,77.2,4.7,-4.613647762204021,0,97.0,27.0,5 MPH TOWARD HP,1:35 PM ET,Camden Yards,,6.0,9.0,0,,5.945,0.0133333333333333,0.24,0.12,81.22342496392497,0.3345322222222222,0.48505,0.0204778156996587,0.2593856655290102,0.030716723549488,,,,,0,0,0,,2,0,2026-06-28,824821,687637,"{""novig"": {""odds"": 488}, ""pinnacle"": {""odds"": 543}, ""fanduel"": {""odds"": 600}}"
Heliot Ramos,SF,R,Chris Sale,L,SF,ATL,H,mlb_schedule,0.1126235224273844,788,1,bet365,650.0,0.1333333333333333,-0.0207,0.0846235224273845,0.22,0.08,0.7000000000000001,3.7,0.9883761862532516,91.7,73.5,16.2,11.84792996623056,0,88.0,0.0,12 MPH TOWARD OF,4:05 PM ET,Oracle Park,,6.0,8.5,0,49.0,2.88,0.0111111111111111,0.2,0.1111111111111111,84.69063492063492,0.3309499999999999,0.4895166666666666,0.0123076923076923,0.1753846153846154,0.0092307692307692,2.14,0.6428571428571428,6.0,84.0,10,0,0,0.0,3,1,2026-06-28,823204,671218,"{""novig"": {""odds"": 506}, ""bet365"": {""odds"": 650}, ""fanduel"": {""odds"": 560}}"
Oswaldo Cabrera,NYY,L,Sonny Gray,R,BOS,BOS,A,mlb_schedule,0.0652045492537043,1434,1,fanduel,1060.0,0.08620689655172414,-0.021,0.0372045492537043,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,80.8,78.4,10.1,-9.153708649070165,0,99.0,8.0,9 MPH TOWARD HP,7:20 PM ET,Fenway Park,,7.0,8.0,0,437.0,3.934,0.0,0.2093023255813953,0.1162790697674418,80.56022222222222,0.3073796296296296,0.3890092592592593,0.0154440154440154,0.2393822393822393,0.0193050193050193,,,,,4,0,0,0.0,0,0,2026-06-28,824744,665828,"{""novig"": {""odds"": 900}, ""fanduel"": {""odds"": 1060}}"
Jackson Chourio,MIL,R,Ryan Rolison,L,MIL,CHC,H,mlb_schedule,0.1629070390946952,514,1,novig,441.0,0.1848428835489833,-0.0219,0.1349070390946952,0.22,0.08,0.7000000000000001,4.2,0.9936333750066674,113.4,76.8,10.1,5.050000000000001,0,90.0,15.0,5 MPH TOWARD OF,2:10 PM ET,American Family Field,,2.0,,1,11.0,4.485,0.01,0.29,0.14,85.11932275132276,0.4372355555555555,0.6365333333333333,0.0149253731343283,0.2537313432835821,0.0,,,,,0,0,0,,7,4,2026-06-28,823769,694192,"{""novig"": {""odds"": 441}, ""bet365"": {""odds"": 390}, ""pinnacle"": {""odds"": 357}, ""fanduel"": {""odds"": 420}}"
Tristan Peters,CWS,L,Luinder Avila,R,CWS,KC,H,mlb_schedule,0.0777593039006294,1186,1,fanduel,900.0,0.1,-0.0222,0.0497593039006294,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,103.4,78.9,12.6,1.0981623586204925,0,99.0,6.0,CROSSWIND 13 MPH,2:10 PM ET,Rate Field,,8.0,8.0,0,15.0,3.962,0.0121951219512195,0.1829268292682926,0.0853658536585365,78.78555433455433,0.3432179487179487,0.493974358974359,0.0,0.1825396825396825,0.0238095238095238,,,,,2,0,0,0.0,4,0,2026-06-28,824580,671976,"{""novig"": {""odds"": 852}, ""bet365"": {""odds"": 850}, ""fanduel"": {""odds"": 900}}"
Nathan Lukes,TOR,L,Kumar Rocker,R,TOR,TEX,H,mlb_schedule,0.0808141601450734,1137,1,fanduel,870.0,0.1030927835051546,-0.0223,0.0528141601450734,0.22,0.08,0.7000000000000001,4.2,0.9936333750066674,108.2,79.9,9.2,-7.347446692435095,0,89.0,0.0,7 MPH TOWARD HP,1:37 PM ET,Rogers Centre,,2.0,8.5,1,,4.149,0.0,0.0786516853932584,0.0449438202247191,81.38732641432642,0.3106511111111111,0.3882122222222222,0.0103092783505154,0.3092783505154639,0.0137457044673539,,,,,2,0,0,0.0,3,0,2026-06-28,822795,664770,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 800}, ""fanduel"": {""odds"": 870}}"
Ian Happ,CHC,R,Brandon Woodruff,R,MIL,MIL,A,mlb_schedule,0.1515553146970365,560,1,pinnacle,474.0,0.1742160278745644,-0.0227,0.1235553146970365,0.3188405797101449,0.1420289855072463,0.5391304347826087,3.9,0.951252279312688,113.4,76.8,10.1,5.050000000000001,0,90.0,15.0,5 MPH TOWARD OF,2:10 PM ET,American Family Field,17.0,5.0,,0,15.0,3.967,0.0178571428571428,0.1785714285714285,0.2142857142857142,75.5851111111111,0.2997559523809524,0.4738035714285715,0.0136518771331058,0.1945392491467577,0.0273037542662116,,,,,74,20,6,0.27,14,4,2026-06-28,823769,664023,"{""novig"": {""odds"": 413}, ""bet365"": {""odds"": 450}, ""pinnacle"": {""odds"": 474}, ""fanduel"": {""odds"": 390}}"
Kyle Tucker,LAD,L,Michael King,R,SD,SD,A,mlb_schedule,0.1105714170646881,804,1,bet365,650.0,0.1333333333333333,-0.0228,0.0825714170646882,0.2085889570552147,0.1288343558282208,0.6625766871165644,3.6,0.979981556513956,87.8,70.6,10.3,-2.665836164555965,0,87.0,5.0,CROSSWIND 10 MPH,4:10 PM ET,Petco Park,7.0,7.0,8.0,0,13.0,4.019,0.0113636363636363,0.1931818181818181,0.125,81.15951851851852,0.3593944444444444,0.4819666666666667,0.0217391304347826,0.2282608695652173,0.0326086956521739,3.33,0.9782608695652174,10.0,92.0,16,2,0,0.125,7,1,2026-06-28,823281,663656,"{""novig"": {""odds"": 614}, ""bet365"": {""odds"": 650}, ""fanduel"": {""odds"": 600}}"
Kahlil Watson,CLE,L,Emerson Hancock,R,CLE,SEA,H,mlb_schedule,0.101855170053051,882,1,bet365,700.0,0.125,-0.0231,0.073855170053051,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,106.3,81.6,11.2,-4.195593846258215,0,97.0,5.0,4 MPH TOWARD HP,1:40 PM ET,Progressive Field,,5.0,7.5,0,,3.721,0.0,0.4545454545454545,0.0909090909090909,80.24166666666667,,,0.024024024024024,0.2672672672672673,0.027027027027027,3.6,1.2705882352941176,12.0,85.0,0,0,0,,1,0,2026-06-28,824422,696135,"{""novig"": {""odds"": 614}, ""bet365"": {""odds"": 700}, ""fanduel"": {""odds"": 600}}"
Owen Caissie,MIA,L,Kyle Leahy,R,STL,STL,A,mlb_schedule,0.1266029867722573,690,1,novig,567.0,0.1499250374812593,-0.0233,0.0986029867722573,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,81.1,93.8,12.4,12.307572280352392,0,93.0,26.0,12 MPH TOWARD OF,2:15 PM ET,Busch Stadium,,7.0,,1,,4.693,0.0185185185185185,0.2222222222222222,0.2407407407407407,83.99211111111111,0.47775,0.8272583333333333,0.011070110701107,0.3357933579335793,0.029520295202952,,,,,6,2,0,0.333,9,0,2026-06-28,823037,683357,"{""novig"": {""odds"": 567}, ""bet365"": {""odds"": 475}, ""pinnacle"": {""odds"": 530}, ""fanduel"": {""odds"": 560}}"
James Outman,DET,L,Hunter Brown,R,DET,HOU,H,mlb_schedule,0.0840667721109654,1090,1,fanduel,830.0,0.1075268817204301,-0.0235,0.0560667721109654,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,97.2,,,,0,,,CALM,1:40 PM ET,Comerica Park,,8.0,8.0,0,16.0,1.6,0.0454545454545454,0.2272727272727272,0.1136363636363636,76.83609523809524,0.3702999999999999,0.55555,0.0107142857142857,0.1928571428571428,0.0178571428571428,,,,,8,0,0,0.0,3,1,2026-06-28,824256,681546,"{""novig"": {""odds"": 770}, ""bet365"": {""odds"": 800}, ""fanduel"": {""odds"": 830}}"
Adrian Del Castillo,AZ,L,Drew Rasmussen,R,TB,TB,A,mlb_schedule,0.1014000333106166,886,1,bet365,700.0,0.125,-0.0236,0.0734000333106166,0.22,0.08,0.7000000000000001,4.0,0.9919,99.8,93.6,0.0,0.0,1,92.0,26.0,DOME,1:40 PM ET,Tropicana Field,,4.0,,0,,3.327,0.0,0.2307692307692307,0.123076923076923,83.91559523809524,0.316025641025641,0.4242820512820512,0.0166666666666666,0.1833333333333333,0.02,2.62,0.9418604651162792,9.0,86.0,0,0,0,,4,0,2026-06-28,822959,680728,"{""novig"": {""odds"": 567}, ""bet365"": {""odds"": 700}, ""fanduel"": {""odds"": 560}}"
Denzer Guzman,LAA,R,Aaron Civale,R,LAA,ATH,H,mlb_schedule,0.1340092691300889,646,1,pinnacle,533.0,0.1579778830963665,-0.024,0.1060092691300889,0.22,0.08,0.7000000000000001,4.2,0.9936333750066674,100.9,74.2,9.9,5.957968729205279,0,81.0,2.0,6 MPH TOWARD OF,3:15 PM ET,Angel Stadium,,2.0,9.5,1,7.0,5.471,0.024390243902439,0.2439024390243902,0.1829268292682926,80.48719312169312,0.3319,0.4664666666666667,0.0308219178082191,0.3219178082191781,0.0376712328767123,,,,,0,0,0,,1,3,2026-06-28,824011,694203,"{""novig"": {""odds"": 471}, ""bet365"": {""odds"": 500}, ""pinnacle"": {""odds"": 533}, ""fanduel"": {""odds"": 470}}"
Wilyer Abreu,BOS,L,Carlos Rodón,L,BOS,NYY,H,mlb_schedule,0.0935398142494395,969,1,bet365,750.0,0.11764705882352941,-0.0241,0.0655398142494395,0.1935483870967742,0.0909090909090909,0.7155425219941348,4.1,0.9942260747569789,80.8,78.4,10.1,-9.153708649070165,0,99.0,8.0,9 MPH TOWARD HP,7:20 PM ET,Fenway Park,10.0,3.0,8.0,1,8.0,3.5,0.0198019801980198,0.2475247524752475,0.1782178217821782,83.7739417989418,0.2833655555555555,0.4426,0.0181159420289855,0.2065217391304347,0.0181159420289855,,,,,0,0,0,,9,2,2026-06-28,824744,677800,"{""novig"": {""odds"": 525}, ""bet365"": {""odds"": 750}, ""fanduel"": {""odds"": 520}}"
Colton Cowser,BAL,L,Zack Littell,R,BAL,WSH,H,mlb_schedule,0.1542857142857142,548,1,fanduel,460.0,0.1785714285714285,-0.0243,0.1336859171355393,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,115.6,77.2,4.7,-4.613647762204021,0,97.0,27.0,5 MPH TOWARD HP,1:35 PM ET,Camden Yards,,8.0,9.0,1,,5.945,0.0144927536231884,0.2318840579710145,0.1594202898550724,82.7186111111111,0.5093964285714285,0.8668595238095237,0.0204778156996587,0.2593856655290102,0.030716723549488,,,,,36,8,4,0.222,8,1,2026-06-28,824821,681297,"{""novig"": {""odds"": 441}, ""bet365"": {""odds"": 400}, ""pinnacle"": {""odds"": 333}, ""fanduel"": {""odds"": 460}}"
George Springer,TOR,R,Kumar Rocker,R,TOR,TEX,H,mlb_schedule,0.1452240407424856,589,1,novig,488.0,0.1700680272108843,-0.0248,0.1172240407424856,0.1910112359550561,0.1161048689138576,0.6928838951310861,4.3,0.9937568877809556,106.3,79.9,9.2,-7.347446692435095,0,89.0,0.0,7 MPH TOWARD HP,1:37 PM ET,Rogers Centre,,1.0,8.5,1,,4.149,0.0111111111111111,0.1888888888888888,0.1444444444444444,82.39770851370852,0.3054455555555556,0.4685111111111111,0.0103092783505154,0.3092783505154639,0.0137457044673539,,,,,0,0,0,,8,3,2026-06-28,822795,543807,"{""novig"": {""odds"": 488}, ""bet365"": {""odds"": 425}, ""pinnacle"": {""odds"": 436}, ""fanduel"": {""odds"": 480}}"
